PH,Phosphorus,Potassium,Nitrogen,Temperature,Rainfall,Crop_type,Humidity,Soil_type
6.5,54.0,50.0,70.0,31.041901230592167,371.51574309208587,Tomato,68.95809876940783,brown
5.5,45.0,31.5,60.50000000000001,38.4221138597995,371.51574309208587,Potato,61.5778861402005,brown
6.5,66.0,55.00000000000001,70.0,36.78405873306245,371.51574309208587,Sunflower,63.21594126693755,brown
8.0,55.0,40.5,71.5,32.13746212839543,371.51574309208587,Wheat,67.86253787160457,brown
8.0,60.50000000000001,45.0,78.0,38.83587595926712,371.51574309208587,Corn,61.16412404073288,brown
6.25,60.0,44.0,78.0,29.80641704844612,371.51574309208587,Rice,70.19358295155388,brown
6.5,60.0,50.0,70.0,33.46993069262945,371.51574309208587,Barley,66.53006930737055,brown
6.5,60.0,55.00000000000001,63.0,31.277784621728344,371.51574309208587,Soybean,68.72221537827166,brown
6.5,66.0,60.0,77.0,37.03289622152958,371.51574309208587,Cotton,62.96710377847042,brown
6.5,72.0,60.0,91.0,36.13865180282609,371.51574309208587,Sugarcane,63.86134819717391,brown
6.75,36.0,30.0,50.0,33.88714426769136,371.51574309208587,Tomato,66.11285573230865,brown
6.25,50.0,36.0,66.0,31.86179048914656,371.51574309208587,Potato,68.13820951085344,brown
8.0,60.50000000000001,49.50000000000001,65.0,39.45249157569844,371.51574309208587,Sunflower,60.54750842430156,brown
5.5,45.0,31.5,60.50000000000001,37.20185388431411,371.51574309208587,Wheat,62.79814611568589,brown
8.0,60.50000000000001,45.0,78.0,42.587144912229846,371.51574309208587,Corn,57.41285508777016,brown
6.5,72.0,55.00000000000001,91.0,33.366614385109784,371.51574309208587,Rice,66.63338561489022,brown
6.25,50.0,40.0,60.0,29.128640518235457,371.51574309208587,Barley,70.87135948176454,brown
8.0,55.0,49.50000000000001,58.5,36.207698666965726,371.51574309208587,Soybean,63.792301333034274,brown
8.0,60.50000000000001,54.0,71.5,42.04547299268033,371.51574309208587,Cotton,57.95452700731967,brown
6.75,48.0,36.0,65.0,38.2076971355324,371.51574309208587,Sugarcane,61.7923028644676,brown
6.75,36.0,30.0,50.0,32.90954101135418,371.51574309208587,Tomato,67.09045898864582,brown
5.5,45.0,31.5,60.50000000000001,32.86939160536042,371.51574309208587,Potato,67.13060839463958,brown
6.25,55.00000000000001,44.0,60.0,35.08563859676068,371.51574309208587,Sunflower,64.91436140323933,brown
6.75,40.0,27.0,55.00000000000001,35.33944616259226,371.51574309208587,Wheat,64.66055383740775,brown
6.5,66.0,50.0,84.0,36.72378017039959,371.51574309208587,Corn,63.276219829600414,brown
6.75,48.0,33.0,65.0,45.52331941042456,371.51574309208587,Rice,54.47668058957544,brown
6.5,60.0,50.0,70.0,31.2250996410542,371.51574309208587,Barley,68.77490035894581,brown
6.5,60.0,55.00000000000001,63.0,41.61988700588005,371.51574309208587,Soybean,58.38011299411995,brown
6.75,44.0,36.0,55.00000000000001,34.99602102497844,371.51574309208587,Cotton,65.00397897502157,brown
8.0,66.0,54.0,84.5,35.82201570389452,371.51574309208587,Sugarcane,64.17798429610548,brown
6.5,54.0,50.0,70.0,39.272931705359255,371.51574309208587,Tomato,60.727068294640745,brown
6.5,60.0,45.0,77.0,32.267725976101886,371.51574309208587,Potato,67.73227402389811,brown
8.0,60.50000000000001,49.50000000000001,65.0,47.320554640891125,371.51574309208587,Sunflower,52.67944535910888,brown
6.5,60.0,45.0,77.0,36.018225653228505,371.51574309208587,Wheat,63.981774346771495,brown
8.0,60.50000000000001,45.0,78.0,38.64540981351534,371.51574309208587,Corn,61.35459018648466,brown
6.75,48.0,33.0,65.0,29.91589672952589,371.51574309208587,Rice,70.0841032704741,brown
5.5,45.0,35.0,55.0,37.65466413093507,371.51574309208587,Barley,62.34533586906493,brown
5.5,45.0,38.5,49.5,31.883475706836258,371.51574309208587,Soybean,68.11652429316374,brown
6.75,44.0,36.0,55.00000000000001,29.775152688870747,371.51574309208587,Cotton,70.22484731112925,brown
5.5,54.0,42.0,71.5,25.72020620065988,371.51574309208587,Sugarcane,74.27979379934013,brown
6.75,36.0,30.0,50.0,38.48278547342062,371.51574309208587,Tomato,61.51721452657938,brown
5.5,45.0,31.5,60.50000000000001,43.08098463754784,371.51574309208587,Potato,56.91901536245216,brown
6.75,44.0,33.0,50.0,26.23267840005976,371.51574309208587,Sunflower,73.76732159994025,brown
6.5,60.0,45.0,77.0,41.56727146584999,371.51574309208587,Wheat,58.43272853415001,brown
6.5,66.0,50.0,84.0,32.63967286593111,371.51574309208587,Corn,67.36032713406888,brown
6.5,72.0,55.00000000000001,91.0,42.289605589079294,371.51574309208587,Rice,57.71039441092071,brown
6.5,60.0,50.0,70.0,36.47693662882625,371.51574309208587,Barley,63.52306337117375,brown
6.75,40.0,33.0,45.0,41.41564048561023,371.51574309208587,Soybean,58.58435951438977,brown
6.75,44.0,36.0,55.00000000000001,29.764025272527583,371.51574309208587,Cotton,70.23597472747241,brown
6.75,48.0,36.0,65.0,32.277436427556545,371.51574309208587,Sugarcane,67.72256357244345,brown
6.75,36.0,30.0,50.0,39.01713949690473,371.51574309208587,Tomato,60.98286050309527,brown
6.5,60.0,45.0,77.0,32.97487233177357,371.51574309208587,Potato,67.02512766822643,brown
8.0,60.50000000000001,49.50000000000001,65.0,26.89483308982437,371.51574309208587,Sunflower,73.10516691017563,brown
8.0,55.0,40.5,71.5,27.51092468868547,371.51574309208587,Wheat,72.48907531131454,brown
8.0,60.50000000000001,45.0,78.0,32.21208305600607,371.51574309208587,Corn,67.78791694399393,brown
6.75,48.0,33.0,65.0,39.92386691001311,371.51574309208587,Rice,60.07613308998689,brown
6.25,50.0,40.0,60.0,39.14789088721086,371.51574309208587,Barley,60.85210911278914,brown
6.25,50.0,44.0,54.0,25.621356892824984,371.51574309208587,Soybean,74.37864310717501,brown
8.0,60.50000000000001,54.0,71.5,33.955424447773254,371.51574309208587,Cotton,66.04457555222675,brown
8.0,66.0,54.0,84.5,25.14842895848137,371.51574309208587,Sugarcane,74.85157104151862,brown
6.5,54.0,50.0,70.0,38.829701247271046,371.51574309208587,Tomato,61.17029875272896,brown
6.5,60.0,45.0,77.0,32.59335310817471,371.51574309208587,Potato,67.40664689182529,brown
6.25,55.00000000000001,44.0,60.0,31.878304657355628,371.51574309208587,Sunflower,68.12169534264437,brown
6.5,60.0,45.0,77.0,33.88311768046379,371.51574309208587,Wheat,66.11688231953622,brown
8.0,60.50000000000001,45.0,78.0,29.07520888210417,371.51574309208587,Corn,70.92479111789584,brown
6.75,48.0,33.0,65.0,38.97439867376506,371.51574309208587,Rice,61.02560132623494,brown
8.0,55.0,45.0,65.0,39.35647067331023,371.51574309208587,Barley,60.64352932668977,brown
5.5,45.0,38.5,49.5,39.26194248213404,371.51574309208587,Soybean,60.73805751786596,brown
8.0,60.50000000000001,54.0,71.5,34.39240548144977,371.51574309208587,Cotton,65.60759451855023,brown
6.5,72.0,60.0,91.0,30.15995314082025,371.51574309208587,Sugarcane,69.84004685917975,brown
6.25,45.0,40.0,60.0,28.835622830913216,371.51574309208587,Tomato,71.16437716908678,brown
8.0,55.0,40.5,71.5,32.248178108592114,371.51574309208587,Potato,67.75182189140789,brown
5.5,49.50000000000001,38.5,55.0,29.71951829104613,371.51574309208587,Sunflower,70.28048170895387,brown
6.75,40.0,27.0,55.00000000000001,40.03828387209565,371.51574309208587,Wheat,59.96171612790435,brown
5.5,49.50000000000001,35.0,66.0,28.892044915889983,371.51574309208587,Corn,71.10795508411002,brown
5.5,54.0,38.5,71.5,28.080164701628547,371.51574309208587,Rice,71.91983529837145,brown
6.75,40.0,30.0,50.0,34.12418596653412,371.51574309208587,Barley,65.87581403346587,brown
8.0,55.0,49.50000000000001,58.5,43.18066222423515,371.51574309208587,Soybean,56.81933777576485,brown
6.25,55.00000000000001,48.0,66.0,31.179243866043727,371.51574309208587,Cotton,68.82075613395628,brown
5.5,54.0,42.0,71.5,28.92416463169036,371.51574309208587,Sugarcane,71.07583536830964,brown
6.75,36.0,30.0,50.0,34.100912956793245,371.51574309208587,Tomato,65.89908704320675,brown
5.5,45.0,31.5,60.50000000000001,43.95858038344529,371.51574309208587,Potato,56.04141961655471,brown
6.25,55.00000000000001,44.0,60.0,26.785146867217566,371.51574309208587,Sunflower,73.21485313278244,brown
5.5,45.0,31.5,60.50000000000001,30.501372075410192,371.51574309208587,Wheat,69.49862792458981,brown
6.25,55.00000000000001,40.0,72.0,35.27085868923309,371.51574309208587,Corn,64.72914131076692,brown
6.5,72.0,55.00000000000001,91.0,28.80310104423657,371.51574309208587,Rice,71.19689895576343,brown
6.75,40.0,30.0,50.0,28.04352756121848,371.51574309208587,Barley,71.95647243878152,brown
6.75,40.0,33.0,45.0,31.200724113450963,371.51574309208587,Soybean,68.79927588654904,brown
6.75,44.0,36.0,55.00000000000001,30.225260278250573,371.51574309208587,Cotton,69.77473972174943,brown
6.5,72.0,60.0,91.0,37.56122620159949,371.51574309208587,Sugarcane,62.43877379840051,brown
8.0,49.5,45.0,65.0,27.18855271979876,371.51574309208587,Tomato,72.81144728020124,brown
6.25,50.0,36.0,66.0,42.31126412823259,371.51574309208587,Potato,57.68873587176741,brown
6.75,44.0,33.0,50.0,31.585077433622864,371.51574309208587,Sunflower,68.41492256637713,brown
6.75,40.0,27.0,55.00000000000001,36.42067325112734,371.51574309208587,Wheat,63.57932674887266,brown
5.5,49.50000000000001,35.0,66.0,35.7271870101949,371.51574309208587,Corn,64.27281298980509,brown
6.25,60.0,44.0,78.0,34.40513783646057,371.51574309208587,Rice,65.59486216353943,brown
6.5,60.0,50.0,70.0,34.910780495169575,371.51574309208587,Barley,65.08921950483042,brown
8.0,55.0,49.50000000000001,58.5,37.65474194816384,371.51574309208587,Soybean,62.34525805183616,brown
6.75,44.0,36.0,55.00000000000001,35.345979209858115,371.51574309208587,Cotton,64.65402079014189,brown
6.75,48.0,36.0,65.0,47.37300866405285,371.51574309208587,Sugarcane,52.62699133594715,brown
6.25,45.0,40.0,60.0,27.71120942309778,371.51574309208587,Tomato,72.28879057690222,brown
6.5,60.0,45.0,77.0,42.1133485094007,371.51574309208587,Potato,57.8866514905993,brown
6.75,44.0,33.0,50.0,31.698737125413608,371.51574309208587,Sunflower,68.3012628745864,brown
5.5,45.0,31.5,60.50000000000001,30.5845059800668,371.51574309208587,Wheat,69.4154940199332,brown
5.5,49.50000000000001,35.0,66.0,37.39102639465321,371.51574309208587,Corn,62.60897360534679,brown
6.25,60.0,44.0,78.0,35.9130050463633,371.51574309208587,Rice,64.08699495363669,brown
6.75,40.0,30.0,50.0,37.196909548728925,371.51574309208587,Barley,62.80309045127108,brown
6.25,50.0,44.0,54.0,28.89753699381979,371.51574309208587,Soybean,71.10246300618022,brown
8.0,60.50000000000001,54.0,71.5,37.66143636117719,371.51574309208587,Cotton,62.33856363882281,brown
8.0,66.0,54.0,84.5,34.33642131642941,371.51574309208587,Sugarcane,65.66357868357059,brown
8.0,49.5,45.0,65.0,35.06128639430317,371.51574309208587,Tomato,64.93871360569683,brown
6.25,50.0,36.0,66.0,30.809378075611043,371.51574309208587,Potato,69.19062192438895,brown
6.5,66.0,55.00000000000001,70.0,27.86153260688201,371.51574309208587,Sunflower,72.13846739311799,brown
6.75,40.0,27.0,55.00000000000001,34.793094811659614,371.51574309208587,Wheat,65.20690518834039,brown
5.5,49.50000000000001,35.0,66.0,36.14321986851684,371.51574309208587,Corn,63.85678013148316,brown
6.75,48.0,33.0,65.0,37.35181799688242,371.51574309208587,Rice,62.648182003117576,brown
5.5,45.0,35.0,55.0,35.83611492561158,371.51574309208587,Barley,64.16388507438842,brown
8.0,55.0,49.50000000000001,58.5,43.22119600747958,371.51574309208587,Soybean,56.77880399252042,brown
8.0,60.50000000000001,54.0,71.5,31.907955110230283,371.51574309208587,Cotton,68.09204488976971,brown
8.0,66.0,54.0,84.5,38.562978268798,371.51574309208587,Sugarcane,61.437021731202,brown
5.5,40.5,35.0,55.0,29.77280916901313,371.51574309208587,Tomato,70.22719083098687,brown
5.5,45.0,31.5,60.50000000000001,32.68701195358605,371.51574309208587,Potato,67.31298804641395,brown
6.25,55.00000000000001,44.0,60.0,37.98242786594382,371.51574309208587,Sunflower,62.01757213405618,brown
6.5,60.0,45.0,77.0,22.615690597074305,371.51574309208587,Wheat,77.3843094029257,brown
8.0,60.50000000000001,45.0,78.0,33.26135911888246,371.51574309208587,Corn,66.73864088111753,brown
6.75,48.0,33.0,65.0,35.85278521017396,371.51574309208587,Rice,64.14721478982604,brown
8.0,55.0,45.0,65.0,33.38558860976682,371.51574309208587,Barley,66.61441139023319,brown
8.0,55.0,49.50000000000001,58.5,27.81291209197004,371.51574309208587,Soybean,72.18708790802997,brown
8.0,60.50000000000001,54.0,71.5,37.27898394889035,371.51574309208587,Cotton,62.72101605110965,brown
6.75,48.0,36.0,65.0,33.5966226638292,371.51574309208587,Sugarcane,66.40337733617079,brown
6.75,36.0,30.0,50.0,40.244262025003664,371.51574309208587,Tomato,59.755737974996336,brown
6.5,60.0,45.0,77.0,34.529738159278835,371.51574309208587,Potato,65.47026184072116,brown
6.25,55.00000000000001,44.0,60.0,33.83818681766257,371.51574309208587,Sunflower,66.16181318233743,brown
8.0,55.0,40.5,71.5,26.500654183715405,371.51574309208587,Wheat,73.4993458162846,brown
6.75,44.0,30.0,60.0,37.74331116331073,371.51574309208587,Corn,62.25668883668927,brown
6.25,60.0,44.0,78.0,36.65303812329456,371.51574309208587,Rice,63.34696187670544,brown
5.5,45.0,35.0,55.0,35.60785773957506,371.51574309208587,Barley,64.39214226042495,brown
6.5,60.0,55.00000000000001,63.0,36.70842726397166,371.51574309208587,Soybean,63.29157273602834,brown
6.25,55.00000000000001,48.0,66.0,35.888341661463095,371.51574309208587,Cotton,64.1116583385369,brown
6.25,60.0,48.0,78.0,29.20080519075537,371.51574309208587,Sugarcane,70.79919480924463,brown
5.5,40.5,35.0,55.0,33.09735251239252,371.51574309208587,Tomato,66.90264748760748,brown
5.5,45.0,31.5,60.50000000000001,35.82905635881121,371.51574309208587,Potato,64.17094364118879,brown
6.25,55.00000000000001,44.0,60.0,23.4024502089406,371.51574309208587,Sunflower,76.59754979105941,brown
6.75,40.0,27.0,55.00000000000001,38.144450350653095,371.51574309208587,Wheat,61.855549649346905,brown
6.75,44.0,30.0,60.0,36.617942345983465,371.51574309208587,Corn,63.382057654016535,brown
5.5,54.0,38.5,71.5,36.842899351457326,371.51574309208587,Rice,63.157100648542674,brown
6.25,50.0,40.0,60.0,29.99020751335068,371.51574309208587,Barley,70.00979248664933,brown
8.0,55.0,49.50000000000001,58.5,38.46905584100325,371.51574309208587,Soybean,61.53094415899675,brown
6.25,55.00000000000001,48.0,66.0,42.339443638971744,371.51574309208587,Cotton,57.660556361028256,brown
6.5,72.0,60.0,91.0,42.34553905565057,371.51574309208587,Sugarcane,57.65446094434943,brown
8.0,49.5,45.0,65.0,33.836561982268584,371.51574309208587,Tomato,66.16343801773141,brown
8.0,55.0,40.5,71.5,25.635633349596866,371.51574309208587,Potato,74.36436665040313,brown
8.0,60.50000000000001,49.50000000000001,65.0,37.70847493084257,371.51574309208587,Sunflower,62.29152506915743,brown
6.25,50.0,36.0,66.0,32.40917768952277,371.51574309208587,Wheat,67.59082231047722,brown
6.75,44.0,30.0,60.0,34.304055780849986,371.51574309208587,Corn,65.69594421915002,brown
6.75,48.0,33.0,65.0,33.83556633758068,371.51574309208587,Rice,66.16443366241933,brown
5.5,45.0,35.0,55.0,39.00479012114793,371.51574309208587,Barley,60.99520987885207,brown
8.0,55.0,49.50000000000001,58.5,30.692500083259382,371.51574309208587,Soybean,69.30749991674061,brown
6.75,44.0,36.0,55.00000000000001,40.67799690373461,371.51574309208587,Cotton,59.32200309626539,brown
6.25,60.0,48.0,78.0,28.4666539698719,371.51574309208587,Sugarcane,71.5333460301281,brown
8.0,49.5,45.0,65.0,42.283652981028375,371.51574309208587,Tomato,57.716347018971625,brown
6.25,50.0,36.0,66.0,31.969103112597345,371.51574309208587,Potato,68.03089688740266,brown
8.0,60.50000000000001,49.50000000000001,65.0,37.40631949348392,371.51574309208587,Sunflower,62.59368050651608,brown
8.0,55.0,40.5,71.5,27.232279314946453,371.51574309208587,Wheat,72.76772068505355,brown
6.75,44.0,30.0,60.0,29.208407979241365,371.51574309208587,Corn,70.79159202075863,brown
8.0,66.0,49.50000000000001,84.5,32.24080784728369,371.51574309208587,Rice,67.75919215271631,brown
8.0,55.0,45.0,65.0,37.3101989402746,371.51574309208587,Barley,62.68980105972541,brown
6.75,40.0,33.0,45.0,31.455589994219995,371.51574309208587,Soybean,68.54441000578001,brown
6.5,66.0,60.0,77.0,41.91454594693138,371.51574309208587,Cotton,58.08545405306862,brown
6.5,72.0,60.0,91.0,33.435978215873355,371.51574309208587,Sugarcane,66.56402178412665,brown
6.75,36.0,30.0,50.0,32.1420264034092,371.51574309208587,Tomato,67.8579735965908,brown
6.5,60.0,45.0,77.0,30.21594992761336,371.51574309208587,Potato,69.78405007238663,brown
6.75,44.0,33.0,50.0,41.872551096470055,371.51574309208587,Sunflower,58.127448903529945,brown
6.5,60.0,45.0,77.0,41.7043554809863,371.51574309208587,Wheat,58.2956445190137,brown
8.0,60.50000000000001,45.0,78.0,25.85727005017961,371.51574309208587,Corn,74.14272994982039,brown
6.25,60.0,44.0,78.0,38.26116356406688,371.51574309208587,Rice,61.73883643593312,brown
6.75,40.0,30.0,50.0,40.07635602198312,371.51574309208587,Barley,59.92364397801688,brown
6.5,60.0,55.00000000000001,63.0,37.1132661513535,371.51574309208587,Soybean,62.8867338486465,brown
6.25,55.00000000000001,48.0,66.0,32.947174567256084,371.51574309208587,Cotton,67.05282543274392,brown
5.5,54.0,42.0,71.5,33.36298596814524,371.51574309208587,Sugarcane,66.63701403185476,brown
6.25,45.0,40.0,60.0,26.61947179253532,371.51574309208587,Tomato,73.38052820746468,brown
8.0,55.0,40.5,71.5,27.274750531636656,371.51574309208587,Potato,72.72524946836334,brown
8.0,60.50000000000001,49.50000000000001,65.0,43.58702943800804,371.51574309208587,Sunflower,56.41297056199196,brown
6.5,60.0,45.0,77.0,27.975377459943505,371.51574309208587,Wheat,72.0246225400565,brown
5.5,49.50000000000001,35.0,66.0,42.98677603615559,371.51574309208587,Corn,57.01322396384441,brown
6.5,72.0,55.00000000000001,91.0,40.343226268886255,371.51574309208587,Rice,59.65677373111375,brown
6.75,40.0,30.0,50.0,30.74182984732621,371.51574309208587,Barley,69.25817015267378,brown
5.5,45.0,38.5,49.5,32.665802664757486,371.51574309208587,Soybean,67.33419733524252,brown
6.25,55.00000000000001,48.0,66.0,24.63937423476534,371.51574309208587,Cotton,75.36062576523466,brown
6.75,48.0,36.0,65.0,32.16263674409147,371.51574309208587,Sugarcane,67.83736325590853,brown
6.25,45.0,40.0,60.0,29.80394593344247,371.51574309208587,Tomato,70.19605406655754,brown
8.0,55.0,40.5,71.5,23.38763466465309,371.51574309208587,Potato,76.61236533534691,brown
6.5,66.0,55.00000000000001,70.0,39.71241357912348,371.51574309208587,Sunflower,60.28758642087652,brown
8.0,55.0,40.5,71.5,40.43094420876072,371.51574309208587,Wheat,59.569055791239286,brown
6.5,66.0,50.0,84.0,36.389167319977226,371.51574309208587,Corn,63.61083268002277,brown
5.5,54.0,38.5,71.5,35.16011946182072,371.51574309208587,Rice,64.83988053817927,brown
6.75,40.0,30.0,50.0,27.85993393903785,371.51574309208587,Barley,72.14006606096214,brown
6.25,50.0,44.0,54.0,26.511008008456223,371.51574309208587,Soybean,73.48899199154377,brown
5.5,49.50000000000001,42.0,60.50000000000001,34.581658814890645,371.51574309208587,Cotton,65.41834118510936,brown
5.5,54.0,42.0,71.5,42.21990904997658,371.51574309208587,Sugarcane,57.78009095002342,brown
6.25,45.0,40.0,60.0,28.77740471165564,371.51574309208587,Tomato,71.22259528834437,brown
6.75,40.0,27.0,55.00000000000001,30.19275999341876,371.51574309208587,Potato,69.80724000658124,brown
6.75,44.0,33.0,50.0,32.17147643684432,371.51574309208587,Sunflower,67.82852356315567,brown
